book_id,word_count,book_intro
1488,11488,"[0.3425112270799944, 0.7198219132488535]"
1489,11489,"[0.4955754602958906, 0.8392782708598304]"
1490,11490,"[0.76496976463035, 0.37695919840922953]"
1491,11491,"[0.5971925224664043, 0.7135240702385288]"
1492,11492,"[0.00303332310213722, 0.3421427424008181]"
1493,11493,"[0.3241543751978726, 0.018076728633318218]"
1494,11494,"[0.6909830013223894, 0.41060112851163844]"
1495,11495,"[0.7108692704761522, 0.4765668226915629]"
1496,11496,"[0.9079141915439076, 0.3523449465919929]"
1497,11497,"[0.30378090246943523, 0.6777510719436984]"
1498,11498,"[0.6944342646999168, 0.9647684029849741]"
1499,11499,"[0.25899762849435604, 0.025718727843536127]"
1500,11500,"[0.5982501813342582, 0.25287068432800064]"
1501,11501,"[0.4746248215898098, 0.33924464007703936]"
1502,11502,"[0.7840982801858216, 0.3228547682802253]"
1503,11503,"[0.16732645309056937, 0.690514344067565]"
1504,11504,"[0.5940896977928823, 0.15867694844891456]"
1505,11505,"[0.34366697785773614, 0.23279414655049968]"
1506,11506,"[0.9173087683263962, 0.6940191318667522]"
1507,11507,"[0.9908611375836635, 0.4580628889821162]"
1508,11508,"[0.41927909665963015, 0.7673395058025058]"
1509,11509,"[0.7370458982857186, 0.4482414307647996]"
1510,11510,"[0.8053812908274098, 0.7610126316573355]"
1511,11511,"[0.1628692678463266, 0.9438467018012858]"
1512,11512,"[0.07950680096787632, 0.7800050721286567]"
1513,11513,"[0.49744972834675627, 0.12102466955507452]"
1514,11514,"[0.723999898906819, 0.24787564350154168]"
1515,11515,"[0.7060192672753536, 0.26988036057158515]"
1516,11516,"[0.7993641067981081, 0.24871682663202488]"
1517,11517,"[0.9346122712320081, 0.5719066113303166]"
1518,11518,"[0.11116332729041867, 0.017675084608605895]"
1519,11519,"[0.09477055765719478, 0.8232850337367231]"
1520,11520,"[0.5689020481038537, 0.2306748639742895]"
1521,11521,"[0.48465961795670975, 0.6782942397806913]"
1522,11522,"[0.21642578978164306, 0.7526082906372209]"
1523,11523,"[0.5434578036709978, 0.5561739158976265]"
1524,11524,"[0.6823006264076453, 0.9752044546555176]"
1525,11525,"[0.17447697589693667, 0.4398440147739696]"
1526,11526,"[0.04721296603714853, 0.40192715729608963]"
1527,11527,"[0.574812240752007, 0.16248507800125367]"
1528,11528,"[0.11420301836267766, 0.011393248836970349]"
1529,11529,"[0.35865554337974725, 0.5572662371093942]"
1530,11530,"[0.8177904938186947, 0.13229999748767818]"
1531,11531,"[0.8144746478395819, 0.6793524416173056]"
1532,11532,"[0.010248291142381238, 0.9252937476624615]"
1533,11533,"[0.5175451125648254, 0.7512877538058093]"
1534,11534,"[0.7782852191054577, 0.260908559034879]"
1535,11535,"[0.03031161917118297, 0.2869539267207375]"
1536,11536,"[0.7472606125315631, 0.5995600384431923]"
1537,11537,"[0.9662773359714469, 0.4606284550360854]"
1538,11538,"[0.008185057697050246, 0.015427146332984254]"
1539,11539,"[0.35768707193185934, 0.9006010252824387]"
1540,11540,"[0.46252769113834535, 0.23707610029923376]"
1541,11541,"[0.6639214035025831, 0.1391432852779314]"
1542,11542,"[0.4109089471119627, 0.021745448599234107]"
1543,11543,"[0.6145003245521767, 0.08131716785400234]"
1544,11544,"[0.4266071890947798, 0.08406273937528519]"
1545,11545,"[0.8978207077513243, 0.4113682498486215]"
1546,11546,"[0.7727242404295356, 0.8985502900821324]"
1547,11547,"[0.9490234648153657, 0.47175052483194846]"
1548,11548,"[0.7182367245769004, 0.030028889983604312]"
1549,11549,"[0.7690204170384999, 0.2864291234835161]"
1550,11550,"[0.4740870212255378, 0.9389925381510102]"
1551,11551,"[0.7092373616131965, 0.7819971998304757]"
1552,11552,"[0.32644355376125667, 0.05289500904801103]"
1553,11553,"[0.9611508177378869, 0.1762497990134757]"
1554,11554,"[0.4534073946219396, 0.6570020183153933]"
1555,11555,"[0.24561306600022048, 0.5432282736953395]"
1556,11556,"[0.16210864215934662, 0.9979252793243317]"
1557,11557,"[0.7906138751196902, 0.7684099162756609]"
1558,11558,"[0.7292945424882471, 0.3347010473503814]"
1559,11559,"[0.22279869496254123, 0.7502182171353449]"
1560,11560,"[0.761252238136825, 0.13107400101839228]"
1561,11561,"[0.8602612660709592, 0.38866721913537616]"
1562,11562,"[0.6772712723676448, 0.04148327670340679]"
1563,11563,"[0.5459099888768562, 0.11823920698164292]"
1564,11564,"[0.6753800027295221, 0.5553844292802408]"
1565,11565,"[0.6877024761218916, 0.18678187479301744]"
1566,11566,"[0.9998655240816109, 0.7139253928609032]"
1567,11567,"[0.1903078072646066, 0.5498531472146071]"
1568,11568,"[0.6884099056602301, 0.44871577922682426]"
1569,11569,"[0.3518040666529758, 0.6492100743709908]"
1570,11570,"[0.04811420618378226, 0.5712132134304752]"
1571,11571,"[0.8181913204937029, 0.6067402363023415]"
1572,11572,"[0.7933752165292152, 0.9993136039278998]"
1573,11573,"[0.6063731314133218, 0.14790379454425773]"
1574,11574,"[0.18605938931690558, 0.5469231756558415]"
1575,11575,"[0.33962668614086733, 0.1699802276839133]"
1576,11576,"[0.7378650282219194, 0.22460021053376866]"
1577,11577,"[0.436783366074296, 0.4585784346757589]"
1578,11578,"[0.37248775599989237, 0.21355108003117984]"
1579,11579,"[0.8927434660605892, 0.06387933689904313]"
1580,11580,"[0.9777021862093637, 0.8246759509521109]"
1581,11581,"[0.10139764637845117, 0.38038728243299336]"
1582,11582,"[0.8200012000388119, 0.39059499276626863]"
1583,11583,"[0.4609427909379644, 0.7501193308755089]"
1584,11584,"[0.8292341354306235, 0.09356256968789056]"
1585,11585,"[0.6723485516181108, 0.03223975754206432]"
1586,11586,"[0.9883233925566621, 0.07938497136761458]"
1587,11587,"[0.5295823227772285, 0.1741872076679718]"
1588,11588,"[0.8440215590800276, 0.6100823533979718]"
1589,11589,"[0.517510602747306, 0.9201903484861038]"
1590,11590,"[0.1690422814039445, 0.5176938204819531]"
1591,11591,"[0.576952151239173, 0.7233593356154269]"
1592,11592,"[0.1306536982876093, 0.2540662912475997]"
1593,11593,"[0.4979393716402676, 0.18467722996578095]"
1594,11594,"[0.5215941439668643, 0.736478296434764]"
1595,11595,"[0.259961535678776, 0.9813534091633856]"
1596,11596,"[0.29849227085348606, 0.07692462195365735]"
1597,11597,"[0.22734139429871025, 0.2840629009139072]"
1598,11598,"[0.24212633538252226, 0.13488775749203985]"
1599,11599,"[0.5723650621129049, 0.03763774391689789]"
1600,11600,"[0.4477679865718416, 0.03887137434908161]"
1601,11601,"[0.0020843577744391606, 0.4402210251031621]"
1602,11602,"[0.3916945228357137, 0.8314431547309806]"
1603,11603,"[0.5028643705951645, 0.7430598815678495]"
1604,11604,"[0.9789885539488593, 0.46870636377150066]"
1605,11605,"[0.03250973928700529, 0.7891919854573083]"
1606,11606,"[0.49642448909948045, 0.18470640206767275]"
1607,11607,"[0.2688832219730616, 0.6409853441464892]"
1608,11608,"[0.3262421025037716, 0.6023232286730157]"
1609,11609,"[0.7778713296823576, 0.3483061705290542]"
1610,11610,"[0.9659352322051813, 0.01514928719141595]"
1611,11611,"[0.27737814463760957, 0.5163701346046831]"
1612,11612,"[0.6317057007054012, 0.5507414732843458]"
1613,11613,"[0.5291529122445597, 0.19624308078640662]"
1614,11614,"[0.4405064941897414, 0.28682712282601097]"
1615,11615,"[0.44130259020194895, 0.9116103178172497]"
1616,11616,"[0.6168256238004123, 0.9169719147538155]"
1617,11617,"[0.0790768325485649, 0.6899169487593092]"
1618,11618,"[0.9455204776290645, 0.6965925291196858]"
1619,11619,"[0.8521087279431486, 0.8028934001171114]"
1620,11620,"[0.1591264752247794, 0.29755658556713793]"
1621,11621,"[0.2496779755081754, 0.11033123637246212]"
1622,11622,"[0.9427386028501052, 0.75180441215623]"
1623,11623,"[0.08850624918159822, 0.12246957615122522]"
1624,11624,"[0.6051994028080565, 0.10179105467995564]"
1625,11625,"[0.07838775084636318, 0.8626620091785955]"
1626,11626,"[0.22644391226902905, 0.17290028777817845]"
1627,11627,"[0.9439255615093483, 0.09419188343273066]"
1628,11628,"[0.30128696227594287, 0.8727131037558941]"
1629,11629,"[0.7652601208173453, 0.9068034499485804]"
1630,11630,"[0.08015556255497647, 0.6563276518883059]"
1631,11631,"[0.5021108836830667, 0.792727721382746]"
1632,11632,"[0.6635334856994651, 0.012993912187327816]"
1633,11633,"[0.24669897296247378, 0.6460758400757035]"
1634,11634,"[0.7696838939282465, 0.9131420594681362]"
1635,11635,"[0.7866924634093105, 0.22417570244448548]"
1636,11636,"[0.34156251588757713, 0.27360766378366197]"
1637,11637,"[0.6227975829165663, 0.916966633404218]"
1638,11638,"[0.5141007027350581, 0.34981523332197695]"
1639,11639,"[0.01256643339828567, 0.6928464101384059]"
1640,11640,"[0.8087536143506617, 0.5571019732620752]"
1641,11641,"[0.3369565153866031, 0.5760004437510948]"
1642,11642,"[0.41723834485005895, 0.5352452080674052]"
1643,11643,"[0.3635457596425924, 0.7145128147017881]"
1644,11644,"[0.4075376396951792, 0.5067020661052324]"
1645,11645,"[0.6402432240179979, 0.33109263874428185]"
1646,11646,"[0.41353043172979487, 0.429721562380214]"
1647,11647,"[0.8687195829128952, 0.10257338725997]"
1648,11648,"[0.9772436168666649, 0.9700841447093849]"
1649,11649,"[0.19985725396466447, 0.6315094366242003]"
1650,11650,"[0.0931682542353569, 0.6227264908322905]"
1651,11651,"[0.6406812544028958, 0.2133396191817848]"
1652,11652,"[0.3818705808248628, 0.7329490272857748]"
1653,11653,"[0.05947966039691932, 0.9821840906780055]"
1654,11654,"[0.9796988432529052, 0.5428894127869293]"
1655,11655,"[0.6492924692556191, 0.3888423689818292]"
1656,11656,"[0.9806554049119633, 0.0669903895902959]"
1657,11657,"[0.8205995289595699, 0.659668835633519]"
1658,11658,"[0.06150036468054876, 0.14847703596408168]"
1659,11659,"[0.0692445421605421, 0.23786476409872137]"
1660,11660,"[0.043778527511816434, 0.547429093288703]"
1661,11661,"[0.43584665369273345, 0.467838366892398]"
1662,11662,"[0.09976652652959328, 0.2645202879168731]"
1663,11663,"[0.69052179782279, 0.18459489882989633]"
1664,11664,"[0.3034753129358282, 0.8655904036019983]"
1665,11665,"[0.41043032322825135, 0.34636850082928017]"
1666,11666,"[0.7173320655798658, 0.8010323860151438]"
1667,11667,"[0.9669136041764536, 0.16107405606948422]"
1668,11668,"[0.05526125448228225, 0.13488510877485238]"
1669,11669,"[0.5265647777190414, 0.9927548590167427]"
1670,11670,"[0.05970728051333396, 0.32177112425777865]"
1671,11671,"[0.7379783876481459, 0.5235589073166731]"
1672,11672,"[0.3439547853457037, 0.4106095639639046]"
1673,11673,"[0.8042315314178926, 0.4192647093689231]"
1674,11674,"[0.9043978149630664, 0.46995307285407084]"
1675,11675,"[0.7445212387408059, 0.6892361565465932]"
1676,11676,"[0.27209142447311474, 0.7490277355988426]"
1677,11677,"[0.28975201078393054, 0.2259425950992937]"
1678,11678,"[0.47520889278194334, 0.9274858534943902]"
1679,11679,"[0.6119777072988347, 0.7145953509083827]"
1680,11680,"[0.3196355234785948, 0.2837656859974048]"
1681,11681,"[0.0022181541319109543, 0.7296377511991552]"
1682,11682,"[0.06172753939055187, 0.23359026673879102]"
1683,11683,"[0.33422436465969474, 0.7052804613958393]"
1684,11684,"[0.8921950909070449, 0.6779064410360555]"
1685,11685,"[0.9805332467027597, 0.78534535538541]"
1686,11686,"[0.12791188205821735, 0.8640467799647296]"
1687,11687,"[0.23017878195271868, 0.32784438798055116]"
1688,11688,"[0.6059129230217254, 0.14163485726069414]"
1689,11689,"[0.21230075330405085, 0.6083790084799624]"
1690,11690,"[0.45001779538266373, 0.5212878082403345]"
1691,11691,"[0.764473961668084, 0.3449392131160314]"
1692,11692,"[0.16081744619295768, 0.5110789733777706]"
1693,11693,"[0.6738126700223505, 0.5182623705625575]"
1694,11694,"[0.14031733418996728, 0.14993785901299028]"
1695,11695,"[0.36474396111512575, 0.17292319634019404]"
1696,11696,"[0.7907682782309169, 0.5248990823869403]"
1697,11697,"[0.05783184814838083, 0.12162596164413342]"
1698,11698,"[0.5421913825968849, 0.8914307199722128]"
1699,11699,"[0.32108843281804444, 0.024255788426220004]"
1700,11700,"[0.3715285654401922, 0.9721954087425959]"
1701,11701,"[0.8896825763147043, 0.9230447376615328]"
1702,11702,"[0.9995795697072387, 0.6655236865681167]"
1703,11703,"[0.9050911104059781, 0.7531249382819716]"
1704,11704,"[0.7294986946677811, 0.21881641945460895]"
1705,11705,"[0.2709735031946323, 0.04934715697131287]"
1706,11706,"[0.00033306513918218705, 0.2848539697123208]"
1707,11707,"[0.7615709291765341, 0.08322254211821589]"
1708,11708,"[0.8066222815650307, 0.9024864222079636]"
1709,11709,"[0.8235032403737652, 0.0203043067495271]"
1710,11710,"[0.3865614577619143, 0.8296814630912784]"
1711,11711,"[0.3262934917762065, 0.08503345028528231]"
1712,11712,"[0.10532543798716687, 0.17613206170342222]"
1713,11713,"[0.7276006619969443, 0.47536870333424885]"
1714,11714,"[0.5483438301570657, 0.09625466694951723]"
1715,11715,"[0.41570057173534525, 0.8819585331650374]"
1716,11716,"[0.213222507506463, 0.6006685937718684]"
1717,11717,"[0.6627425978935193, 0.12562865054544692]"
1718,11718,"[0.564703869296215, 0.15463060103530057]"
1719,11719,"[0.9086117474847315, 0.20002975816503732]"
1720,11720,"[0.15445934460617017, 0.045311258592270476]"
1721,11721,"[0.1347954610267963, 0.6632661858010813]"
1722,11722,"[0.41382111915995023, 0.02019052918769626]"
1723,11723,"[0.6627435676997512, 0.5145485017646948]"
1724,11724,"[0.8113169010547109, 0.4389868044270019]"
1725,11725,"[0.1861505233066898, 0.7009431046022937]"
1726,11726,"[0.34033471359337697, 0.11040966216824899]"
1727,11727,"[0.6515779964499983, 0.1850903754431258]"
1728,11728,"[0.48308224495907104, 0.4463465173153647]"
1729,11729,"[0.5647333303081691, 0.46859955001953635]"
1730,11730,"[0.8146922736861812, 0.8362028340768459]"
1731,11731,"[0.6886960827081196, 0.20795175763351526]"
1732,11732,"[0.7709759952372636, 0.11213059180114737]"
1733,11733,"[0.16234024451578988, 0.18292078243579368]"
1734,11734,"[0.8916093179596423, 0.36809794073360547]"
1735,11735,"[0.40241205894595067, 0.6819351946808149]"
1736,11736,"[0.7542075922705797, 0.01501166484254468]"
1737,11737,"[0.3583122579407002, 0.6865766565025588]"
1738,11738,"[0.5700942979421465, 0.1680652960530925]"
1739,11739,"[0.3081995361784813, 0.8518495370258765]"
1740,11740,"[0.9893444612146498, 0.7054362313729068]"
1741,11741,"[0.15101640663699312, 0.7648412133173115]"
1742,11742,"[0.48379408633475274, 0.029533487031286443]"
1743,11743,"[0.8515037623036994, 0.6201639749926876]"
1744,11744,"[0.37829553735965227, 0.27379402343126324]"
1745,11745,"[0.04806698288315325, 0.39882793930830973]"
1746,11746,"[0.2504060318046374, 0.7666989972754928]"
1747,11747,"[0.4085551341082152, 0.5029632960919777]"
1748,11748,"[0.4169871040073082, 0.5315777783045289]"
1749,11749,"[0.20620340487216615, 0.09485436202026909]"
1750,11750,"[0.6477996162153526, 0.9144724784016144]"
1751,11751,"[0.8075236013076686, 0.7966625114735049]"
1752,11752,"[0.7500177041157602, 0.05624954996778109]"
1753,11753,"[0.5282756957505816, 0.6712803240653853]"
1754,11754,"[0.5723752993027915, 0.9510833914328778]"
1755,11755,"[0.6627853852376613, 0.9271321047406895]"
1756,11756,"[0.6916379151112473, 0.3073264962518699]"
1757,11757,"[0.8772553508094078, 0.570706035258912]"
1758,11758,"[0.3906443439301559, 0.7182599214866491]"
1759,11759,"[0.8015954607519695, 0.87936543622863]"
1760,11760,"[0.010308534852516815, 0.5207772855334176]"
1761,11761,"[0.029572954900174087, 0.31656122276729104]"
1762,11762,"[0.9130044172932702, 0.4558668888540577]"
1763,11763,"[0.285709721928485, 0.32493460519379636]"
1764,11764,"[0.23839219821663382, 0.4325274077168151]"
1765,11765,"[0.6783063074213366, 0.8964749318151525]"
1766,11766,"[0.5144519565486515, 0.964314504047893]"
1767,11767,"[0.7845793889721739, 0.9431329016800265]"
1768,11768,"[0.36122059895046077, 0.6194182442474868]"
1769,11769,"[0.25308405538734247, 0.38368336684876503]"
1770,11770,"[0.01628658231074298, 0.29443187117341674]"
1771,11771,"[0.9607541463352882, 0.5453078760527734]"
1772,11772,"[0.42332416234339654, 0.6249494840409668]"
1773,11773,"[0.6467998150443627, 0.4985906270081699]"
1774,11774,"[0.06434509364403262, 0.5631094329882798]"
1775,11775,"[0.9633226639125281, 0.5193715551996708]"
1776,11776,"[0.03833302950393802, 0.9757416108381146]"
1777,11777,"[0.5746268186360757, 0.7369476723174665]"
1778,11778,"[0.8727211624417853, 0.992232431061812]"
1779,11779,"[0.6621276495210072, 0.5397925088448323]"
1780,11780,"[0.8019875599378503, 0.9466707841542602]"
1781,11781,"[0.35256721153455217, 0.8846327984584101]"
1782,11782,"[0.34063195088145704, 0.7118751235894003]"
1783,11783,"[0.06738460605457208, 0.1363088240132152]"
1784,11784,"[0.34430625524334446, 0.4872081192482165]"
1785,11785,"[0.17446399709529725, 0.43807444815616225]"
1786,11786,"[0.855816123622699, 0.08884162704540233]"
1787,11787,"[0.18001291944102948, 0.8775524257890955]"
1788,11788,"[0.9929402765599359, 0.0001224514826099199]"
1789,11789,"[0.670902315919544, 0.3675599578690918]"
1790,11790,"[0.8042111877269069, 0.3845922124402822]"
1791,11791,"[0.9807803321855735, 0.7215545780036048]"
1792,11792,"[0.6853740127368634, 0.19249995108229356]"
1793,11793,"[0.5836788775381709, 0.7810222982272441]"
1794,11794,"[0.5238112352426094, 0.8283044362928971]"
1795,11795,"[0.5308741071819528, 0.13510018387145206]"
1796,11796,"[0.8000704334240626, 0.34472322546028866]"
1797,11797,"[0.32881602215805683, 0.6538767396271331]"
1798,11798,"[0.6225784279875375, 0.5661785817549698]"
1799,11799,"[0.43948059788665705, 0.02135738152123734]"
1800,11800,"[0.6114297048352113, 0.4364346616932302]"
1801,11801,"[0.6378382940691703, 0.7963535859063378]"
1802,11802,"[0.829976331391027, 0.7557987599825607]"
1803,11803,"[0.5004746186496145, 0.08885460604117401]"
1804,11804,"[0.3462497581036674, 0.6567786388393921]"
1805,11805,"[0.22241018633711107, 0.032028466684629]"
1806,11806,"[0.7200512183088966, 0.56107520062868]"
1807,11807,"[0.017527954609586893, 0.2208724277522257]"
1808,11808,"[0.059441499213524596, 0.4216835005038586]"
1809,11809,"[0.9725894594473199, 0.026492506877106914]"
1810,11810,"[0.7516602662892945, 0.2675571760393777]"
1811,11811,"[0.9267653683961528, 0.335262928177699]"
1812,11812,"[0.847768319932516, 0.20215330376744178]"
1813,11813,"[0.8042063857185535, 0.19152157657022417]"
1814,11814,"[0.5223720026991173, 0.5785074125946714]"
1815,11815,"[0.3268834167297415, 0.4545115610641599]"
1816,11816,"[0.7236943365747351, 0.08569800059016364]"
1817,11817,"[0.7133232303911324, 0.6766208523109944]"
1818,11818,"[0.6791300853298244, 0.2924507352147463]"
1819,11819,"[0.023489933272446417, 0.5554474340076888]"
1820,11820,"[0.19509458670612878, 0.03411769764008066]"
1821,11821,"[0.8382073800123262, 0.6116530663220837]"
1822,11822,"[0.3553773673091095, 0.5733944322683291]"
1823,11823,"[0.28043823408581625, 0.24485464945922863]"
1824,11824,"[0.6919111401603997, 0.9515745524132962]"
1825,11825,"[0.6039529741625327, 0.8363642863802644]"
1826,11826,"[0.19329180945004065, 0.34499096650622274]"
1827,11827,"[0.11754216773629411, 0.7578064088260176]"
1828,11828,"[0.9085453735948392, 0.5900655204002864]"
1829,11829,"[0.9270799705974735, 0.47855794100530147]"
1830,11830,"[0.3120693173379736, 0.8242165009601585]"
1831,11831,"[0.5118094739313743, 0.8894052803815428]"
1832,11832,"[0.9566732706151869, 0.005737965479345353]"
1833,11833,"[0.980823344669045, 0.5596907805398921]"
1834,11834,"[0.6392021765382055, 0.22940001805074217]"
1835,11835,"[0.5091029194094941, 0.6152705481456407]"
1836,11836,"[0.970904676260996, 0.5623816264423277]"
1837,11837,"[0.8666056141054367, 0.8724818556954754]"
1838,11838,"[0.19514529794308733, 0.6346516280108474]"
1839,11839,"[0.18822968379716698, 0.4585715515243738]"
1840,11840,"[0.059234130066999846, 0.6894752902607376]"
1841,11841,"[0.47713114012908975, 0.7833181025376564]"
1842,11842,"[0.6168095274957142, 0.978601299397962]"
1843,11843,"[0.5088364094713486, 0.6131211615517852]"
1844,11844,"[0.3335847247356296, 0.22753753230063978]"
1845,11845,"[0.738340926096195, 0.6870321623290713]"
1846,11846,"[0.23778117396870202, 0.6675251413427521]"
1847,11847,"[0.09566957534195475, 0.1990528286119565]"
1848,11848,"[0.5148277059751307, 0.22719261648486544]"
1849,11849,"[0.0024277791606193144, 0.3181999635347512]"
1850,11850,"[0.15224505472349947, 0.23969328407268742]"
1851,11851,"[0.19878383174076186, 0.6906423996054688]"
1852,11852,"[0.209027773195403, 0.8994443154530883]"
1853,11853,"[0.9443128338170618, 0.4823081408042481]"
1854,11854,"[0.07270128936737541, 0.24451039129241225]"
1855,11855,"[0.6900965329126116, 0.3826591830084569]"
1856,11856,"[0.1662918851918218, 0.8468323870541353]"
1857,11857,"[0.43392408981982433, 0.6642849737987894]"
1858,11858,"[0.47391226937328446, 0.9941158577655236]"
1859,11859,"[0.1645111111947941, 0.9743711142613684]"
1860,11860,"[0.07570110505639693, 0.6184365741813924]"
1861,11861,"[0.6721825436134581, 0.8313202852294426]"
1862,11862,"[0.0004041187476119257, 0.30780493468716374]"
1863,11863,"[0.24858569854335566, 0.4834433913590185]"
1864,11864,"[0.5565820662832637, 0.17845164144323722]"
1865,11865,"[0.7088841089642771, 0.9884732488947161]"
1866,11866,"[0.18903758049883335, 0.22407363427008364]"
1867,11867,"[0.648606673205377, 0.9795696946630946]"
1868,11868,"[0.34803160657038434, 0.15887241164774046]"
1869,11869,"[0.8970145265110402, 0.625280465944664]"
1870,11870,"[0.5510090693382095, 0.21492281871570829]"
1871,11871,"[0.9681715215425734, 0.9179098748917343]"
1872,11872,"[0.39956720277581004, 0.15186280209818315]"
1873,11873,"[0.21732437107770375, 0.9770793117410841]"
1874,11874,"[0.9365281012223131, 0.9036638359848997]"
1875,11875,"[0.37285723011742755, 0.2693315345962678]"
1876,11876,"[0.19809724232085013, 0.08840220775385721]"
1877,11877,"[0.8018362457346437, 0.014749090921312935]"
1878,11878,"[0.10358029310491224, 0.241581979686044]"
1879,11879,"[0.62131734335494, 0.4978803744672168]"
1880,11880,"[0.7555595712848836, 0.19447241095837364]"
1881,11881,"[0.19145517299757542, 0.23321091107795322]"
1882,11882,"[0.38087878635663186, 0.9911279101845804]"
1883,11883,"[0.9865339993203417, 0.35981612132092644]"
1884,11884,"[0.7117550124439472, 0.5504530863563707]"
1885,11885,"[0.042505431519615944, 0.20017297744677798]"
1886,11886,"[0.9261849484206103, 0.7375460896282687]"
1887,11887,"[0.45611265466244033, 0.05793494001066657]"
1888,11888,"[0.5567775027524797, 0.8485152233769956]"
1889,11889,"[0.5608368123440863, 0.4310526191870937]"
1890,11890,"[0.3127222754956608, 0.7206399400698233]"
1891,11891,"[0.36047264167505033, 0.8601421817012226]"
1892,11892,"[0.9717651102068673, 0.4309020704892894]"
1893,11893,"[0.888768361818827, 0.7266649915347161]"
1894,11894,"[0.7953911983301327, 0.1614738328031986]"
1895,11895,"[0.974657221058973, 0.5682979060752724]"
1896,11896,"[0.4534409205214116, 0.23097347253896328]"
1897,11897,"[0.7114751925466954, 0.5762730525283373]"
1898,11898,"[0.11996158565074422, 0.13947022878348136]"
1899,11899,"[0.534719558474576, 0.893626941533234]"
1900,11900,"[0.5809048764086892, 0.6706664088357787]"
1901,11901,"[0.703489477095412, 0.009611792003671127]"
1902,11902,"[0.2284761911692894, 0.9747174417252392]"
1903,11903,"[0.08830982984232216, 0.9450059581080532]"
1904,11904,"[0.10019549746970258, 0.2419122661333073]"
1905,11905,"[0.8555197416869089, 0.7820340576571798]"
1906,11906,"[0.7320047719234837, 0.5207451651013493]"
1907,11907,"[0.5254584254529499, 0.4525177680175959]"
1908,11908,"[0.10000153341178653, 0.4971501374221221]"
1909,11909,"[0.6901902265127141, 0.9840292068576972]"
1910,11910,"[0.28117154822152546, 0.47632895674098785]"
1911,11911,"[0.19978281074698978, 0.18300430452753236]"
1912,11912,"[0.7751629131888172, 0.7860049088576361]"
1913,11913,"[0.26681716860355376, 0.5220177248320992]"
1914,11914,"[0.26911476214791163, 0.9979077870901557]"
1915,11915,"[0.6191406589280156, 0.496997862498639]"
1916,11916,"[0.6014409651175234, 0.1923531455081332]"
1917,11917,"[0.07221091583836892, 0.39523609428265793]"
1918,11918,"[0.5526314521405912, 0.1797393202273223]"
1919,11919,"[0.14351917543003978, 0.6072422820707095]"
1920,11920,"[0.35401245807223203, 0.5896709110075354]"
1921,11921,"[0.1336784137061483, 0.1735152141622589]"
1922,11922,"[0.11373605897020678, 0.5201084669751583]"
1923,11923,"[0.45617801441296535, 0.9666799801947278]"
1924,11924,"[0.24870127848452828, 0.7771887978619866]"
1925,11925,"[0.5675060701296853, 0.9173435354568924]"
1926,11926,"[0.5417717139270141, 0.4015695538034899]"
1927,11927,"[0.4539504139883823, 0.5958134528318745]"
1928,11928,"[0.7622976785812478, 0.8184130182529304]"
1929,11929,"[0.9134138152658325, 0.037544457380659146]"
1930,11930,"[0.22832059461314547, 0.8648071106116367]"
1931,11931,"[0.8897896223395592, 0.8072670157388082]"
1932,11932,"[0.30448121132887485, 0.15633800392615682]"
1933,11933,"[0.9861749360664341, 0.7125283266411191]"
1934,11934,"[0.15489027173841374, 0.6321238086593869]"
1935,11935,"[0.6019028983341785, 0.2773488752870338]"
1936,11936,"[0.7489738933352943, 0.4380201439157997]"
1937,11937,"[0.2926079506575854, 0.12369517355456394]"
1938,11938,"[0.9533455663891706, 0.21984889870946211]"
1939,11939,"[0.14634216541197298, 0.30436085169031135]"
1940,11940,"[0.26763717801213927, 0.8794307376674689]"
1941,11941,"[0.9399646506625309, 0.637313249589338]"
1942,11942,"[0.8053593411415897, 0.29095452513367615]"
1943,11943,"[0.1027530209161609, 0.3040707573080278]"
1944,11944,"[0.6094925553718201, 0.3459198909287634]"
1945,11945,"[0.19147439655283172, 0.23471018166174273]"
1946,11946,"[0.7101949772054628, 0.10628452937054289]"
1947,11947,"[0.5289395924947206, 0.2056475646399275]"
1948,11948,"[0.12348806477278607, 0.8609794809497294]"
1949,11949,"[0.46497979252787514, 0.8168829791070225]"
1950,11950,"[0.8183929594441779, 0.004505412907665152]"
1951,11951,"[0.37586248549308066, 0.22708151150427658]"
1952,11952,"[0.9365965208360085, 0.4940180927516442]"
1953,11953,"[0.357179362149186, 0.521233490399576]"
1954,11954,"[0.3475132002897523, 0.850161598468415]"
1955,11955,"[0.13821023885674844, 0.8853981894964716]"
1956,11956,"[0.7161884237538276, 0.5982055332086376]"
1957,11957,"[0.3420204657979976, 0.3983815216683103]"
1958,11958,"[0.1631042589895635, 0.6056355064944113]"
1959,11959,"[0.7921117948573221, 0.8352151907998191]"
1960,11960,"[0.3199320733840466, 0.4682267657583217]"
1961,11961,"[0.14318113270139787, 0.6989408700346637]"
1962,11962,"[0.9805983697392775, 0.4430336707707133]"
1963,11963,"[0.022953953108054925, 0.5919900506890082]"
1964,11964,"[0.370149716373242, 0.2514680965719197]"
1965,11965,"[0.501853018962106, 0.8984158147671891]"
1966,11966,"[0.045840828149900203, 0.2759552728815289]"
1967,11967,"[0.3823059772696754, 0.34896500997004554]"
1968,11968,"[0.022005669071052725, 0.3984547757815514]"
1969,11969,"[0.7302489241408824, 0.3175782946608382]"
1970,11970,"[0.6992669580822165, 0.6810775079963447]"
1971,11971,"[0.8282608486580575, 0.9110131586633201]"
